label,text
False:, Education Ministry announces all students are passing the actual course without making exams because of coronavirus.
Partly false:," The smell of tea tree oil can kill coronavirus in nostrils, according to a study of an Austrian university."
False:, Councilor Pen White-Chung said coronavirus is from the USA based on a Chinese academic study.
False:, President Donald Trump admitted the flu cases in the USA are actually infected with the coronavirus.
False:, Chinese people prayed with Muslims due to fear of COVID-19.
Misleading:, Turmeric and lemon can cure the coronavirus.
False:, Drinking water every 15 minutes will protect you from getting coronavirus.
False:, You can check for coronavirus by holding your breath for 10 seconds.
Misleading:, A video of Chinese people fighting for Muslim scriptures to not get infected by coronavirus.
False:, Private health insurance for public workers does not cover expenses related to coronavirus.
False:, Vitamin C protects against the spread of the coronavirus. Lemon in hot water fights cancer. COVID-19 arises from the fusion of genetic material of a snake and a bat.
False:, Says Tom Hanks has a volleyball to keep him company while he’s quarantined.
HALF TRUE:," Of the Trump administration’s European travel restrictions that exempt the U.K.: “Well, you can just get into the Chunnel, and you’ll be in the U.K.”"
False:," A video has been viewed hundreds of thousands of times on Facebook, Twitter and YouTube alongside a claim it shows a shaman curing a novel coronavirus patient in Malaysia."
False:, A fake quote of Vice President Leni Robredo suggesting to “inhale cough back” to prevent the spread of the 2019 novel coronavirus.
False:," If you donate blood, “they HAVE to test you” for coronavirus."
MOSTLY TRUE:," “During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.”"
Mostly false:," Donald Trump claims Joe Biden “was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!”"
False:, Says Nancy Pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”
False:," In 2007, “The Simpsons” predicted Tom Hanks would contract coronavirus in 2007."
False:, “The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.”
False:, COVID-19 came to the United States in 2019.
FALSE:, The new coronavirus dies when a temperature around is 26-27 degrees Celsius.
Mostly false:, Saint Luke’s Hospital of the USA says consuming alcohol can reduce the risk of COVID-19.
Misleading:," Live stream about the infected foreigners coming to Ukraine from Italy, which went viral."
Misleading:, Coronavirus first infection In Jeddah..
Misleading:," The novel coronavirus after 2,600 times magnified."
False:," The virus can be overcome by drinking hot water every 15 minutes, avoiding cold drinks and ice cream, going out in the sun to kill the virus, and with the “self-diagnostic guideline” — if you hold your breath for 10 seconds and then you do not cough, you do not choke, you do not feel any tension in the lungs, you have no cystic fibrosis in the lungs and the situation is reversible."
False:, Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.
False:," A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous."
False:, Cuba has developed a vaccine against coronavirus.
False:, Drinking tea and hot water kills the virus; lemon slices in warm water may save your life; it’s recommended to keep your money in a sealed plastic bag; a conspiracy theory suggests China is benefiting from the pandemic; vinegar is good for cleaning your hands.
False:, A YouTube video claims to show mass animal killings linked to coronavirus outbreak.
False:," KFC San Marino Shopping (Guayaquil, Ecuador) employee with COVID-19."
False:, Jair Bolsonaro tested positive for COVID-19.
False:, Policemen in China chase COVID-19 in a subway station.
False:, UNICEF’s advice on preventing COVID-19
False:, Spain ex-King Juan Carlos I has the coronavirus.
False:, The new coronavirus dies at a temperature of about 26-27 degrees Celsius.
FALSE:, If you can hold your breath for 10 seconds then you don’t have fibrosis and therefore no infection. Picture of text in English describing the method.
FALSE:, Researchers in Taiwan provided a series of checks we can perform ourselves as a form of self-diagnosis for the new coronavirus every morning.
FALSE:, Drinking water with lemon can prevent COVID-19.
FALSE:, Drinking alcohol and smoking helps preventing the new coronavirus from infecting the organism.
False:, Photo of vegan food products left on otherwise bare supermarket shelf is related to COVID-19 outbreak and panic buying.
Misleading:, Chart compares COVID-19 with other longstanding diseases.
False:," Imported second hand clothes from Europe, Asia or America could spread the novel coronavirus in Africa."
False:, Hold your breath 10 seconds to check if you are infected with the novel coronavirus.
False:, Vitamin C and lemon water prevent coronavirus.
FALSE:, Actor Daniel Radcliffe tested positive for covid-19.
FALSE:, Quito is the second city with the highest probability of infection.
False:, Japanese doctors claim drinking water every 15 minutes prevents COVID-19.
False:, Muslim People in China seeking refuge in Islam by reading Quran to save themselves from COVID-19.
False:, Anti-Malaria Drug Chloroquine Is A Cure For coronavirus.
Misleading:, No more deaths from COVID-19 as Israeli scientists have discovered a vaccine.
False:, AIIMS (Indian medical institute) team has said that Toddy has medicinal properties to cure coronavirus.
False:, Iran’s head of judiciary: The first centers that volunteered to suspend activities in response to the coronavirus outbreak were religious Institutions and those connected to the clergy.
False:, Holding your breath for 10 seconds can determine if you have COVID-19; drink water every 15 minutes.
FALSE:, Racist scene against Chinese people in the metro in Belgium.
FALSE:, Demonstrations against Chinese people in Italy.
FALSE:, Racist scene against Chinese people in the metro in Belgium.
Misleading:, Why it’s dangerous to make your own hand sanitizer at home.
False:," A case of new coronavirus was confirmed in the city of Ibagué, in Colombia."
False:, Coronavirus found in toilet paper.
False:, Gargling salt water and vinegar will kill the virus.
Misleading:, Malaga closes nurseries due to coronavirus.
False:, Neuroscientist Rodolfo Llinás says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.
False:, “Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.”
False:, Seven ambulance workers are infected with coronavirus in Catalonia.
False:, Pedro Sánchez has a medical team of 14 people to take care of him since the coronavirus crisis.
False:, Retirement benefits reduced by 50% in April in Italy.
False:, A video claims to show coronavirus being extracted from a man’s upper lip.
False:, Uganda did not deport 19 passengers from high-risk COVID-19 countries.
False:, American CDC admitted that coronavirus originated in the U.S. Many COVID-19 patients were misdiagnosed as coronavirus.
False:, Water company: More chlorine has been added to tap water to prevent coronavirus. Let the water rest for two hours before using it.
False:," Indonesia Only Prohibits Migrants from Iran, Italy, and South Korea and Allows the Entry of Chinese Citizens"
False:, Is this COVID-19 Virus Prevention Information Really Originating from UNICEF?
False:, Cow urine and feces can treat COVID-19.
False:," The map shows the first COVID-19 case diagnosed in Kayseri, Turkey."
False:, UNICEF published health advice on COVID-19.
False:, Coronavirus dies at a temperature above 26-27 degrees Celsius as per UNICEF.
False:, Indian yoga guru Baba Ramdev has been infected with coronavirus.
False:," The virus dies with high temperatures, teas fight COVID-19, holding your breath for 10 seconds proves you are not infected, drinking a lot of water stops the coronavirus, any mask can avoid contagion, coronavirus does die when “exposed to the sun.”"
False:, Madrid is going to close its borders due to the coronavirus.
False:, “NYC man drops dead in middle of street — suspected coronavirus!”
False:, The health insurance industry has “agreed to waive all co-payments for coronavirus treatments.”
Explanatory:, Are pools open in Guatemala? Can coronavirus be transmitted in a pool?
False:, “MSNBC actually said on air ‘I hope enough people die from coronavirus that it harms Trump’s re-election.’”
False:, Neuroscientist Rodolfo Llinás says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.
False:, Audio from WhatsApp in which the head of Cardiology at the Gregorio Marañón Hospital states that we are in a moment of uncontrolled coronavirus infection.
Mostly false:, China is supplying the Quran to people to read after the coronavirus outbreak.
Misleading:, “The Eyes of Darkness” predicted the coronavirus outbreak.
Misleading:, A picture of the Chinese President in Wuhan without a mask.
False:," About 1,000 people wait to enter the Military Medical Academy (VMA) in Belgrade for examinations."
False:, A viral screenshot of a story allegedly published by the BBC claiming Ghana has recorded its first confirmed coronavirus case.
False:, President Vucic claims that no one said coronavirus is the “funniest” virus.
False:, Welfare Ministry for the Region Lombardy has said that “China lied to us” and “all of the data provided by the Chinese government are fake.”
False:, A doctor says coronavirus doesn’t kill or cause the common cold.
False:, The coronavirus was created in the laboratory and is a biological weapon.
False:, Panic scene in Germany with people rushing into a supermarket.
False:, Demonstrations against Chinese people in Italy.
False:, Racist scene against Chinese people in the metro in Belgium.
False:, Actor Daniel Radcliffe tested positive for COVID-19.
False:, Quito is the second city with the highest probability of infection.
No evidence:, Some blood groups are protected from the COVID-19.
Mostly false:," If your nose is running you don’t have COVID-19. The virus dies at 27 degrees celsius, thererfore you should drink hot water or tea. The most common way to get infected is to touch surfaces. Every normal mask can filter the virus because it is very big."
FALSE:, Marijuana is a cure for the coronavirus.
False:, 200 new cases of COVID-19 registered in Lithuania. People are “cleansed with bleach” at the Vilnius international airport and taken to a small tent-town nearby.
False:, Purported government advisory lists shopping malls and hotels in the Philippines that the department of health advises against visiting during the novel coronavirus epidemic.
False:, Senegal doctors have come up with a serum against the coronavirus.
False:," Professor Jean-Jacques Muyembe, an expert who discovered Ebola, says black skin is “so efficient that it can not be infected by novel coronavirus”."
False:, Vitamin C and warm water with lemon are effective ways of preventing COVID-19.
False:, This video shows a coronavirus patient in Mexico persecuted by the press.
False:, Video shows a WHO official inappropriately touching a female attendee during a briefing session in China about the novel coronavirus outbreak in Wuhan. Same video was also used with another claim that the man is an Australian politician.
False:, Drinking hot tea can prevent coronavirus infection.
Misleading:, Argentinian Health Minister said there is no possibility the coronavirus exists in Argentina.
False:, Recommendations of Dr. “González Ayala” are circulating on WhatsApp.
False:, An audio is circulating on social media claiming it’s from the Colombian scientist Rodolfo Llinás offering some recommendations to know “if we have the infection” of the COVID-19 coronavirus.
FALSE:, Tips against coronavirus like holding your breath and drinking water.
False:, Fake coronavirus pandemic is a cover-up for the “5G disease.”
False:, Coronavirus is actually chemtrail lungs.
False:, Senegalese president and government appears with masks during a press conference.
FALSE:, Senegalese president and government appears with masks during a press conference.
Misleading:," Americans have to pay $3,000 or $4,000 for a day of containment."
False:, Every U.S. election year has a disease outbreak.
False:," 10,000 deaths In virus outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi."
Explanatory:, Thieves in Palma (Spain) are pretending to be doctors to steal in people’s houses.
Explanatory:, Gang in Vitoria pretending to be doctors to steal from people’s houses.
False:," The head of Coordinated Emergences, Fernando Simon, has said that is better to get coronavirus now, because later there will be no space in hospitals."
FALSE:, Madrid’s government has announced students will have to make-up classes during summer.
False:, Public broadcast RTVE published a map of coronavirus cases in Spain that in fact was a map of penis’ average size in different regions.
False:, Classes were canceled in Basque Country because of coronavirus.
False:, Regional government of Castilla-La Mancha announced in Twitter the closing of schools until April 1.
False:, Spanish Education minister Isabel Celaá wore purple latex gloves on a Women’s Day demonstration because she was afraid of the coronavirus.
False:, Madrid ex-mayor Manuel Carmena has coronavirus.
False:, Audio from WhatsApp in which the head of cardiology at the Gregorio Marañón Hospital states that we are in a moment of uncontrolled coronavirus infection.
False:, Galicia suspended classes because of coronavirus on 3/10/20.
False:, Empty supermarket in Madrid after measures announced against coronavirus.
False:," Manuela Carmena, ex-mayor of Madrid, got infected with coronavirus."
False:, Thieves in Madrid are pretending to be doctors to steal from people’s houses.
FALSE:, Holding your breath for 10sec can determine if you have COVID-19 and you should drink water every 15 minutes.
False:," The Italian department of civil protection has communicated that from 3/16/20, the bio-containment BSL-4 can be introduced."
False:, The Italian Ministry of Interior ruled with a public statement that police will check all people as they exit from their houses.
False:," Academia Sinica, Taiwan research institute, developed antibodies for rapid testing as a China representative of the WHO took the credit."
False:," A fighter aircraft crashed in Tenjin, China. It failed to defect from China."
False:, Tens of thousands of Koreans asked to expel Chinese. The anti-Chinese bandwagon swept across the world.
False:, 37 died in a day in NYC (3/10/20).
False:, COVID-19 medicine was found in Ghana.
False:, Tweet says Daniel Radcliffe has the coronavirus.
HALF TRUE:, Post says Harvard scientists say the coronavirus is “spreading so fast that it will infect 70% of humanity this year.”
Partly false:, Many critics of President Rodrigo Duterte slammed his administration for “slashing” P10 billion from the funds allocated for the Department of Health (DOH) in the 2020 national budget.
False:, You can kill the coronavirus by drinking hot drinks.
False:, You can monitor yourself for COVID-19 with a breath test.
False:, A group prays in The Squares of Italy to get rid of coronavirus.
False:, Sisi Raised The Numbers of coronavirus Cases in Egypt in the Hope of Billions from the World Bank.
False:," A statement says: “Serbs have ‘lion’s genes’ that protect them from coronavirus, unlike Italians who have ‘weaker genes'” by pulmonologist Branimir Nestorovic."
Mostly false:," While everybody is busy with coronavirus, authorities in Görlitz, Germany, secretly brought asylum seekers into the city."
No evidence:, Vitamin C kills viruses.
False:," The Japanese Government gives out 40 masks to every household, free of charge."
False:, UNICEF ​​advises not to eat ice cream because it reinforces infection with the new coronavirus.
False:," A Macedonian coronavirus patient, the director of the Skin Clinic, was at the wedding of the Secretary General of the Social Democratic Union of Macedonia."
False:, A patient infected with coronavirus was killed by drug dealers.
False:, Tips against coronavirus include holding your breath and drinking water.
False:, First patient healed in Algeria.
False:, Madrid’s government has announced students will have to make-up classes during summer.
False:, Madrid’s government has announced students will have to make-up classes during summer.
False:, Holding your breath for 10 seconds can determine if you have COVID-19 and you should drink water every 15 minutes.
False:," Onion could be used to cure COVID-19, as it did for the Spanish Flu in 1918."
False:, Does Mexico have confirmed cases of COVID-19?
FALSE:, The World Health Organization is not recruiting staff to fight COVID-19.
FALSE:, A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.
MISLEADING:," A video where a woman dressed like a Chef prepares food with only one glove, and she blows on it with no protections. The video would have been shot in Africa during the COVID-19 pandemic."
No Evidence:, Flu vaccine does not increase the risk of a coronavirus infection.
No Evidence:, Antibiotic azitromycin cures COVID-19.
FALSE:, Holding your breath is an effective way to self-diagnose for COVID-19.
False:, COVID-19 can be killed over 37 degrees Celsius.
Misleading:, Anti-malaria drug Chloroquine is a definitive cure for COVID-19.
False:, Costco recalls toilet paper because it’s infected with the coronavirus.
False:, Donating blood in the U.S. can get you a novel coronavirus test.
False:, Employer covered up part of a poster on virus prevention that advised people to stay home when sick.
False:, Authorities in the Philippines seize fake cigarettes that were spreading coronavirus.
False:, Video claims to show a hotel collapsing in Chinese city of Quanzhou after it was used as a coronavirus quarantine facility.
False:, Video shows reciting Namaaz and Quran is the only treatment for COVID-19.
False:, UNICEF advises a certain set of steps to follow for coronavirus.
False:, Hundreds of Italian families are running away from the virus to Africa.
Misleading:, Availability of a kit for coronavirus self-diagnosis.
Misleading:, Availability of a kit for coronavirus self-diagnosis.
False:, Hand sanitizer will “do nothing for the coronavirus.”
False:, Viral claims propagating UNICEF message about coronavirus.
False:," In an Aaj Tak news report, the Chinese prime minister said, “Reading Quran and offering namaz is the only cure for COVID-19.”"
False:," Iran’s former president Mahmoud Ahmadinejad: It is clear to the world that the mutated coronavirus was produced in a lab, manufactured by the warfare stock houses of biological war belonging to world powers."
Misleading:, The French health minister underestimated the risk of contamination in France.
False:, Freshly boiled garlic water is a cure for coronavirus.
False:, Department of Homeland Security official says illegal border crossings may spread coronavirus.
False:, A NYC Man With Suspected coronavirus Drops Dead in the Middle of the Street.
Explanatory:, Gang in Madrid is pretending to be doctors to steal from people’s houses.
False:, Coronavirus was caused by a mysterious vaccine activation distributed in China by chemtrails and activated by 5G.
False:, EvAU’s exam is postponed to June 18 in Madrid.
False:," Spanish actress Cristina Pedroche has promised to show a breast if the number of coronavirus infections reaches 1,000 in Spain."
Misleading:," People of the Muslim community have prohibited visiting Mecca Medina to avoid the outbreak of coronavirus, but people of Sanatan religion are playing Holi at the crematorium of Kashi Vishwanath as a pyre."
Partly false:, The bill for a coronavirus test in the US is 3.000$.
False:, This Lysol disinfectant against coronavirus shows the virus is not new.
False:, A doctor named Lupita Yamamoto Lupercio found the coronavirus vaccine.
False:, Israeli scientists at the MIGAL Research Institute have developed a vaccine for COVID-19.
False:, Secretary of Health in Mexico recommends taking Vitamin C to prevent coronavirus.
False:, A prostitute contracted COVID-19 and her 86 clients have been quarantined in the brothel in Spain.
False:, Pier Luigi Bersani: None of the confirmed cases are related to China. coronavirus might have occured in Italy before China.
False:, Prince of the United Arab Emirates was infected with the coronavirus in early March 2020
False:," A COVID-19 case has been diagnosed in Umraniye Hospital, Istanbul."
Mostly false:, Post says “President Trump has come into contact with a potential coronavirus sufferer!”
False:, Post says “being exposed to the sun for two hours” kills the 2019 coronavirus.
False:, “(Former U.S. President Barack Obama) set up anti-pandemic programs in 47 vulnerable countries as a way to protect against something like the coronavirus. Do you know that Trump closed 37 of them?”
False:, The Department of Health (DOH) reports fake cigarettes that spread coronavirus have reached the Philippines.
False:," “An entire family” in Santolan, Pasig, is “confirmed to be infected” with the novel coronavirus, according to what looked like a breaking news graphic from GMA News."
Partly false:," Chinese eating exotic animals is the cause of the 2019 novel coronavirus, as shown in photos shared on Facebook."
Partly false:, A second version of the coronavirus is spreading and it is far more dangerous.
False:, This laboratory is giving money to people who would agree to be infected with the novel coronavirus.
MOSTLY TRUE:, Says 80% of novel coronavirus cases are “mild.”
False:, “Coronavirus — 22. Clintons — 39.”
False:, Madrid’s government has announced students will have to make-up classes during summer.
False:, Arab medieval historian Abu Al-Hassan Al-Masoudi predicted the present crisis.
False:, Turkish President Erdogan revealed a mask that kills coronavirus in a minute.
False:," Palestine, Egypt, or Lebanon have succeeded in developing a coronavirus cure."
Mostly false:," Gargling with Betadine kills germs or reduces their numbers in the throat before they go down to the lungs, and a statement by Eleni Jamarely, professor of infectious diseases, claims that HIV is transmitted more easily from the new coronavirus through the spoon at communion."
False:," The Mayor of Skopje, Shilegov, returned from Madrid three days ago, and the government passed a decree requiring all passengers from Spain to be tested for coronavirus and placed in a 14-day quarantine."
Misleading:, Availability of a kit for coronavirus self-diagnosis in Italy.
Misleading:, A kit for coronavirus self-diagnosis is available.
False:, Zinc lozenges are proven to protect against COVID-19.
MISLEADING:," Danish politician says Greta Thunberg gets special treatment in the European Parliament as she, despite the current outbreak, is allowed to speak."
FALSE:, The headline of a newspaper with a phrase from the Bolivian chancellor about the coronavirus.
False:, This photo shows the novel coronavirus.
False:, Drinking warm water with lemon protects against the novel coronavirus.
Partly false:," The Colombian government is closing the border with Venezuela, even though they said they’re not going to do it."
False:, A person fainted in Cali’s bus terminal because of COVID-19.
False:," The mayor of Buga, Valle del Cauca, said: “I invite the people of Buga to keep calm and to live each day as if it was the last.”"
Misleading:, States are imposing mandatory leave and statewise school closures due to coronavirus.
False:," A post has been shared on Facebook, Twitter and Whatsapp claims a regional government in India has recommended that the juice of bitter gourd, a vegetable often used in traditional medicine, is an effective treatment for the novel coronavirus."
False:, Former Iraqi President Saddam Hussein talks about the coronavirus.
False:, Hot air application through a hairdryer on the face to heat up nostrils and the sinus kills the novel coronavirus.
FALSE:, 5G is accelerating the spread of the new coronavirus.
FALSE:, An Italian doctor who worked at the Shenzhen hospital in China issued a series of instuctions for locating and treating the new coronavirus SARS-CoV-2.
Misleading:, Elderberry syrup protects against the coronavirus.
False:, Consuming colloidal silver can prevent or treat novel coronavirus.
misleading:," An image has been shared in multiple posts on Facebook and Twitter alongside a claim that it shows China administering the “world’s first new coronavirus vaccine” after the global outbreak of the novel coronavirus, COVID-19."
False:, Smoking prevents you from getting infected with the coronavirus.
False:, Photos purport to show the collapse of a temporary hospital in Wuhan.
Misleading:, Telangana Ministry in India distributed homeopathic tablets claiming to prevent COVID-19.
False:, Cocaine cures COVID-19.
False:, Parviz Nouri Sayha claims he has made the medicine for coronavirus.
Misleading:, People can’t use the right of withdrawal at work because of the outbreak.
Misleading:, Did the coronavirus mutate and became more aggressive?
False:," As of 3/7/20, Tanzania and Zambia had confirmed fist cases of the new coronavirus."
Misleading:, Coronavirus patients are being caught on highways in China.
False:, Quarantine video is allegedly from different cities in Turkey.
False:, A video purports to show panic-stricken travelers infected with the novel coronavirus at an airport in Senegal.
False:," A Facebook post shared 25,000 times features an image of a letter purportedly from a U.S. hospital recommending people drink alcohol to help reduce the risks of novel coronavirus infection."
False:, “More people have died from knowing Hillary (Clinton)” than from coronavirus.
False:," A video has been viewed thousands of times in multiple Facebook posts which claims to show the Koran being distributed to people in China after it lifted a “ban” on the Islamic holy text following the outbreak of the novel coronavirus, COVID-19."
False:, Graphics or social media cards supposedly from UNICEF contain tips and information on how to prevent and combat the coronavirus outbreak and COVID-19.
False:, Research by the Saint Luke’s Hospital of Kansas City found that consuming alcoholic beverages may reduce the risk of infection by coronavirus. Vodka was the most recommended drink.
False:," U.S. hospitals are preparing for 96 million coronavirus infections and nearly half a million deaths, leaked documents reveal."
Misleading:, An Egyptian writer predicted the new coronavirus six years ago.
Misleading:, Vietnam was the first country to contain and develop a quick test for SARS and COVID-19.
False:, A video says COVID-19 is caused by 5G.
Misleading:," An image has been shared alongside a claim that shows China administering the “world’s first new coronavirus vaccine” after the global outbreak of the novel coronavirus, COVID-19."
Misleading:," An image has been shared in multiple posts on Facebook and Twitter alongside a claim that it shows China administering the “world’s first new coronavirus vaccine” after the global outbreak of the novel coronavirus, COVID-19."
FALSE:," Former diplomat Henry Kissinger encouraged mandatory vaccination, in order to facilitate radical sanitary measures such as forced sterilization or genetic modification."
FALSE:, Tanzanian President unmasks false pandemic.
Partly false:, Claim that photos show dogs being killed in China as part of efforts to combat COVID-19.
Misleading:, People who died after being infected by the novel coronavirus can’t receive any mortuary care.
False:, Alcohol-based hand sanitizer can influence results in a breathalyzer test.
False:, Chinese President Xi Jinping visited Muslims to understand why they are not contracting COVID-19.
False:, Two local celebrities in Argentine are infected with coronavirus
False:," A case of coronavirus was confirmed in Cali in Colombia, and a video shows doctors treating patients in a bus station."
False:, A case of coronavirus was confirmed in Sincelejo in Colombia.
False:, Work suspension in Ecuador due to coronavirus since Monday 09/03/2020.
FALSE:, Work suspension in Ecuador due to coronavirus since Monday 09/03/2020.
False:, Aaj Tak channel aired a program that said drinking alcohol or smoking weed can cure COVID-19.
False:, The mayor Of Buffalo told people to evacuate due to the coronavirus outbreak.
False:, CDC sponsored Facebook post asking for help with “escaped” coronavirus patient.
FALSE:, Holding your breath for 10sec can determine if you have COVID-19 and you should drink water every 15 minutes.
False:, Medical Center in El Cachorro (Sevilla) closed due to a possible coronavirus infected person.
False:, Medical report of Hospital General Universitario Santa Lucía de Cartagena (Murcia) from a person with possible coronavirus.
False:," It is a designed virus ordered to laboratories by Christine Lagarde when she was in the IMF. She said that “old people live too long and this is a risk for the global economy. We must do something, urgently.”"
Explanatory:, Increasing border controls will stop coronavirus from spreading.
False:, Emirates has suspended flights to Johannesburg after South Africa announced its first case of novel coronavirus.
False:, The consumption of pig causes COVID-19 entry into Indonesia.
False:, Turks are not going to be infected by COVID-19 due to their genes.
False:," A COVID-19 case has been diagnosed in Yedikule Hospital, Istanbul."
False:, Girl infected with coronavirus found dead in her apartment in Delhi.
Misleading:, A television news report about a US biotech company runs alongside a claim that the company successfully created a vaccine for the COVID-19 within “three hours.”
Mostly false:, Bloggers say Nancy Pelosi delayed coronavirus funding so “Dems could campaign on it.”
False:," If the coronavirus gets in your mouth, “drinking water or other liquids will wash them down through your esophagus and into the stomach. Once there, your stomach acid will kill all of the virus.”"
False:, “Anybody that wants a test (for the coronavirus) can get a test.”
Mostly false:, Pope Francis contacted coronavirus.
False:, WhatsApp message suggests holding your breath for 10 seconds and drinking water every 15 minutes will fight the coronavirus.
Misleading:, Qatar shed Iranian fruits fearing coronavirus.
False:, China did not apologize to Muslims in a song.
False:," Coronavirus test costs US$3,000 in the U.S."
False:, WhatsApp message suggests holding your breath for 10 seconds and drinking water every 15 minutes will fight the coronavirus..
FALSE:, 38 % of Americans won’t buy Corona beer due to the coronavirus.
FALSE:, Wuhan sulfur dioxide emission map shows NASA forecast.
FALSE:, Homeopathic product Oscillococcinum protects against COVID-19.
False:, Monkeys are stealing food from a hospital in South Africa.
False:, A Shaheen Bagh protest in India was claimed to have coronavirus.
False:, Chinese government is killing people who refuse to be evacuated.
False:," A herbal tea can cure symptoms of coronavirus, even if it is a bioterrorism weapon."
False:," The test for coronavirus costs US$3,000 in the United States."
False:, Runny nose and coughing sputum are not symptoms of COVID-19.
False:, Precautionary measures suggested by UNICEF.
False:, Medical book states that coronavirus is just a common cold.
Misleading:, Does France underestimate the outbreak?
False:, A confidential governmental document proves that the government has decided to postpone local elections in France because of the outbreak.
False:, Donating plasma or blood is free testing for the coronavirus.
False:, Novel coronavirus has a 99.7% survival rate.
False:," The coronavirus test costs $3,200."
False:, A patent that is being shared to claim COVID-19 is old.
False:, No work in several regions of Spain due to coronavirus.
False:, 86 clients of a brothel in quarantine after a prostituted tested positive in coronavirus.
False:, Two Chinese nationals in Kenya have been killed after allegedly escaping from quarantine at the Nairobi Airport.
False:, Every election year has a disease; coronavirus has a contagion factor of 2 and a cure rate of 99.7% for those under 50 it infects.
False:, The coronavirus outbreak is caused by 5G technology.
Misleading:, Shanghai government officially recommends Vitamin C for COVID-19.
False:, There is an anti-Chinese protest in Italy due to COVID-19.
Misleading:, UNICEF recommendations: coronavirus is large in size where the cell diameter is 400-500 micro and for this reason any mask prevents its entrance. There is no need for pharmacists to sell muzzles. The virus does not settle in the air but is grounded; it is not transmitted by air.
False:, The WHO has issued an alert against buying holy colors from China
False:," President Donald Trump tweeted, “Coronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions: Judaism, olives. Wonderful vaccine, will stop Corona DEAD around world. Can’t make vaccines when being bombed, not have been possible without peace I created in Israel!”"
False:, Viral claims propagating UNICEF message about coronavirus.
False:, Precautionary measures suggested by UNICEF.
False:, The Success of an Egyptian serum in treating coronavirus.
False:, Crown Prince of Abu Dhabi Mohammed bin Zayed is infected with coronavirus.
Misleading:, Four cases of coronavirus were reported in the West Bank.
Misleading:," In Kuwait, he sneezed during Friday sermon, and the worshipers expelled him."
False:, The vaccine against the new coronavirus was created before the disease appeared; three people who recently arrived from China in Sarajevo Canton are under medical supervision and have brought COVID-19 to Sarajevo.
False:, 80 clients of a brothel were put on quarantine due to coronavirus.
FALSE:, A post says that there is a movie that predicted the pandemic and it’s called “Coronavirus”.
FALSE:, Article says that the Vatican confirmed that the Pope and two assistants have coronavirus.
FALSE:, NHK World’s Chinese language service calls COVID-19 the “Novel Japanese coronavirus”.
FALSE:, An image from The Simpsons predicted the novel coronavirus.
No evidence:, There is a connection between 5G and Covid-19.
Misleading:, Photos show a well-stocked vegan shelf while other items are cleared out.
False:, UNICEF releases coronavirus prevention guidelines.
False:," This video shows panic buying in the United States, during the coronavirus outbreak"
False:, This is a photo of the first Moroccan infected with the virus.
False:, COVID-19 was created in 2014 by an English institute.
Correct:, The first dog was infected with coronavirus.
FALSE:, Israel creates a vaccine for the coronavirus.
FALSE:, Dr. Lupita Yamamoto has found a vaccine that destroys the coronavirus.
FALSE:, First policeman infected with coronavirus in Ecuador.
FALSE:, 10 coronavirus cases confirmed in Ecuador.
FALSE:, First policeman infected with coronavirus in Ecuador.
False:, The Simpsons predicted the coronavirus pandemic years ago.
Misleading:, The common cold is the only type of coronavirus.
False:, Officials say coronavirus killed 200 in Iran.
False:, New coronavirus was registered in 2018.
False:," Indian Prime Minister Narendra Modi: China has no faith, no election and no freedom. China has only GDP but is losing it. Besides, nothing left in this country but violence and lies."
False:, Lonely Ka’bah from Tawaf after Saudi Arabia makes policy on coronavirus.
False:, Masks from Wet Wipes effectively prevent coronavirus transmission
False:, Videograph shows COVID-19 is more dangerous than former outbreaks.
Misleading:, Cow dung and cow urine can cure coronavirus.
False:, Consuming large doses of Vitamin C can stop the spread of coronavirus.
False:," “Man visited Albany, N.Y., days before dying from coronavirus.”"
False:," “The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6.”"
False:, The media “pulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.”
False:, “The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus.
False:, The Obama administration “didn’t do anything about” swine flu.
